query_case_id,rank,case_id,conversation_id,lexical_score,rerank_score,outcome_tier,safety_penalty_flags,message,historical_reply,customer_followup
tesco-579499,1,tesco-1946392,1946396,14.592215463129499,0.7979464322838317,positive_followup_proxy,[],@Tesco I managed to complete to complete my shop but it 4 hours. And some items didnt register in the basket...It was rather annoying 😥,"@customer Hi <name_redacted>, our IT Team are aware of these issues and working to fix them as soon as possible. I'm sorry for any inconvenience caused.- Mike",@Tesco Hopefully they will have it sorted by the weekend when i do the next shop. Have a good day 😊
tesco-579499,2,tesco-972387,972387,17.260702932248183,0.7009506786439902,no_customer_followup,[],Tesco. Every bit unhelpful. @Tesco 2135hrs and made to self serve as tills closed. Again. Not even customer service !!,@customer Hi <name_redacted>. Could you let me which store you visited? I'd like to have this looked into. Thanks,
tesco-579499,3,tesco-927692,927692,15.500812457643043,0.6864234046505105,positive_followup_proxy,"[""private_channel_request"", ""personal_data_request"", ""over_public_length_limit""]",@Tesco think you might need to check your dates better than this. Isn’t it the 21st today? Didn’t realise till I got home. Lovely <media_or_link>,"@customer Hi <name_redacted>, I'm sorry to see that your bread is a couple of days out of date this isn't the quality we aim to achieve for our customers. 1/3 @customer Can you confirm the store of purchase so that I can call the store to have these shelves double checked, I would also like to refund you 2/3 @customer Can you DM me the following details. your name, address, barcode and a full picture of your receipt? Thank you - Brooke 3/3",@Tesco Hi <name_redacted>. Just dm’d. Thanks
tesco-2812976,1,tesco-1079263,1079263,23.23322833268604,0.6581593536658836,no_customer_followup,[],@Tesco signed up for delivery saver free trial and was still charged for delivery at checkout on first order??,"@customer Hi <name_redacted>, the price should disappear once you've gone through the checkout. :)",
tesco-2812976,2,tesco-2006888,2006888,27.684354112626576,0.64,private_handoff_without_outcome,"[""private_channel_request"", ""personal_data_request""]",@Tesco I've signed up for the delivery saver but it's still saying I've to pay for delivery?,"@customer Hi <name_redacted>, I'm sorry to learn this. Can you DM me your full name, address and email? I'd be happy to look into this. Thanks",
tesco-2812976,3,tesco-1714371,1714371,20.493178260312547,0.5770001165673557,no_customer_followup,[],"@Tesco we've just signed up to delivery saver trial, when I go to choose delivery it still shows £6 how do I apply the free delivery?","@customer Hi <name_redacted>, thanks for getting in touch, it will show the price of the slot until you have checked out your order. 1/2 @customer The delivery charge will then be taking off if you have spent more than £40.00. Kindest regards- Hannah. 2/2",
tesco-539286,1,tesco-1595396,1595396,22.617476862489116,1.0,positive_followup_proxy,[],Thank you Jim @customer Surplus collection volunteer @Tesco @customer <media_or_link>,@customer Great to see it not going to waste 👍 #EveryLittleHelps,@Tesco It does help !! Thank you @customer #zerowaste
tesco-539286,2,tesco-1786935,1786940,18.27849806102863,0.8426896758277025,positive_followup_proxy,[],@customer @Tesco @AldiUK ....and Aldi sell food that doesn’t stay fresh!!,"@customer Hi <name_redacted>, if you haven't already, you should try getting a Clubcard with us, there are a lot of perks you mightn't have known about",@Tesco Had one for years thanks
tesco-539286,3,tesco-1572444,1572452,16.968125061321416,0.7951819071100534,positive_followup_proxy,[],@Tesco Ok cool. Thank you for doing that. Let’s hope that something will be done. 👍,"@customer You're welcome Neil, we appreciate your feedback to help us make improvements in future. Have a nice day, Leah.",@Tesco Thanks Leah. You too.
tesco-492486,1,tesco-1847298,1847298,19.141586434812353,0.82,unclassified_followup,[],@Tesco can you get people to price stuff right? Just paid twice the price for something that actually expires today &amp; wont be able to use. 🙄,"@customer Hi <name_redacted>, can you tell us which store you visited and what you bought please? A photo of the receipt and barcode would be good. 1/2 @customer Stores can sell up to the expiry date. We always recommend customers check these before buying. Ian 2/2",@Tesco Yeah I know but what I bought was reduced but they stuck it under the sleeve so I didn't see it &amp; paid full price.
tesco-492486,2,tesco-863404,863404,18.486655944403033,0.7919436524258545,unclassified_followup,[],"Pies are the best man-made food, infact pies are so good I believe that they were created by a pie God.",@customer So true! Are you any good at making your own? #EveryLittleHelps <media_or_link>,"@Tesco Sadly I'm a terrible cook but I appreciate your concern || @Tesco Instead of self-promotion, can you please answer customer service requests? #badcustomerservice"
tesco-492486,3,tesco-1211333,1211333,14.04556814498488,0.7816933820041811,positive_followup_proxy,[],@Tesco Will i be able to pick up a game released friday at midnight tomorrow in a 24 hr store?,"@customer Hi <name_redacted>, I will be more than happy to look into this for you. Can you please let me know which store it is and the game? Thanks",@Tesco I'd like to pick up Super Mario Odyssey at midnight from Tesco Basildon Mayflower retail park or Pitsea :) thanks
tesco-2956338,1,tesco-397824,397824,17.528330406473877,0.8262446947036182,positive_followup_proxy,[],@Tesco I’ve order click and collect via your direct website but need a friend to collect for me as store is nearer the not me. Conf email says it must be me - if I forward them a copy of my conf email can they collect on my behalf pls? 🙏,"@customer Hi <name_redacted>, Thanks for taking the time to contact us. Sadly my Tesco Direct colleagues have finished for the evening. One of my colleagues will be in touch tomorrow to help resolve this for you. TY",@Tesco Thanks
tesco-2956338,2,tesco-2446618,2446618,17.898817529374792,0.789904029738876,positive_followup_proxy,"[""over_public_length_limit""]",@Tesco can you clarify click and collect I understand this as ready to collect next day not from the next day until whenever. still waiting for reply from CS 3 days later <media_or_link>,"@customer Hi <name_redacted>, If you order by 5pm (Sunday - Friday) you can collect in store after 3pm the next day (excluding bank holidays), or on your chosen day. 1/3 @customer If you order by 5pm on a Saturday, you can collect after 3pm on Monday (excluding bank holidays). Note, timings from approved Tesco Partners may vary. 2/3 @customer Please note that some items delivered directly from our suppliers will have an earlier order cut off time of 3pm - this will be displayed on the product details page and at checkout. - Ceri 3/3","@Tesco Thanks for confirming. This means you failed to deliver next day. Ordered 12.16 on 9th nov and wasn’t ready until 12 noon on the 11th. This meant I wasn’t in town when it arrived. My gf went to collect and they were rude and wouldn’t let her take it despite all our efforts. 1/2 || @Tesco She has my order confirmation, photos of my passport and drivers license and the ability to call the number listed on the order. Which they refused to do. But we’re very willing to instantly process a return on my girlfriends request. If she can return it, how can she not take it"
tesco-2956338,3,tesco-1504081,1504081,16.135079843567972,0.7748775214594268,positive_followup_proxy,[],"@Tesco Hi guys, is it free to cancel a click and collect order? Thanks! :)","@customer Hi <name_redacted>, as long as the order is cancelled before it's charged for on the day yes it is :) Charlotte","@Tesco Great, thanks Charlotte!"
tesco-86447,1,tesco-1096088,1096083,13.367122893933482,0.7711401039865711,positive_followup_proxy,[],"@Tesco I'm sure that's true Joanne, but how much of the plastic is recyclable?","@customer Hi <name_redacted>, We've been tracking the amount of packaging we use by looking at the average weight of packaging per unit sold. 1/2 @customer Since 2007 we've reduced packaging by 37% on loose and packaged food. TY - Joanne 2/2",@Tesco Great but not my question. How much of your packaging plastic is recyclable? How much of what your drivers/stores recover is recycled?
tesco-86447,2,tesco-1096091,1096083,12.141154129283738,0.7169235527683397,positive_followup_proxy,[],@Tesco Great but not my question. How much of your packaging plastic is recyclable? How much of what your drivers/stores recover is recycled?,"@customer Hi <name_redacted>, I will look into this query for you.","@Tesco Thank you, Alisha."
tesco-86447,3,tesco-2603320,2603320,10.382597544768178,0.6391541381766186,positive_followup_proxy,[],@Tesco hi we've got an old savings card with £6 on it - can we still use it? <media_or_link>,"@customer Hi there, can you please advise which store you would be visiting? I will give them a call on your behalf to check if they will still accept these. Thanks",@Tesco Hi <name_redacted> it would be Ilkeston (or Long Eaton) Derbyshire - thank you
tesco-2831178,1,tesco-2220476,2220476,13.969101567590712,0.8581533185391199,positive_followup_proxy,[],@Tesco Why are the jaffa cakes kept in the biscuit aisle in your stores? Surly because they go hard when they go off they should be with the cakes?,"@customer Hi <name_redacted>, due to the size and dimensions of the tangy orange treat customers feel this belongs in the biscuit aisle and has been this way for many generations. #McVities Thanks",@Tesco Thanks for your explanations this has cleared things up 👍🏻
tesco-2831178,2,tesco-1928393,1928393,16.890963993363705,0.7899999999999999,no_customer_followup,[],@Tesco why oh why are you not stocking the green Jaffa cakes.,"@customer Hi there, I'm really sorry to see this. can I ask if you know the exact name of the product? As I'm finding it difficult to find. TY",
tesco-2831178,3,tesco-1391510,1391511,12.061704575217053,0.7655555523985429,positive_followup_proxy,[],@Tesco Yes of course. I regularly shop in Tesco and most staff are helpful and friendly but had a rubbish experience today,"@customer Hello <name_redacted>, I am sorry for miserable experience in the store.I have spoken to duty manager Allan. 1/2 @customer He will encourage colleagues to be more engaging with customers. TY - Eve 2/2",@Tesco Thank you very much for your quick response
tesco-2861188,1,tesco-1926732,1926733,13.169829689176696,0.7899999999999999,no_customer_followup,[],@Tesco BTW it's the free flow frozen 20% fat beef mince,"@customer Hi there, Can I still get your full name(with title), address, email address, price paid and which store you got it from? 1/2 @customer Sadly, as you don't have the packaging I can't feed this back to our suppliers but I can still fully refund you:) Thanks, Calum",
tesco-2861188,2,tesco-2572846,2572846,12.522797282824548,0.7797134825786854,unclassified_followup,[],Thank you so much @Tesco for the fly in my bag of potatoes. Just what I wanted for my dinner tonight. Disgusting #healthandsefty #hygiene <media_or_link>,"@customer Hi <name_redacted>, I am really sorry but the picture looks like the fly has landed on top of the packaging, can you please send me another to confirm that it is inside the bag? Thanks Megan","@Tesco Hi <name_redacted>. It was definitely inside, package fully sealed, had literally just got it out my shopping bag. <media_or_link>"
tesco-2861188,3,tesco-1393543,1393543,11.89471808447128,0.770607058668516,positive_followup_proxy,"[""private_channel_request"", ""personal_data_request"", ""over_public_length_limit""]",Was looking forward to a nice hot dog until I found a fly inside the packaging of my @Tesco white finger roles. Any comments? <media_or_link>,"@customer Hi there, so sorry there was a fly in your finger rolls. Can you return the item with the fly to the store to fill out a form? 1/3 @customer Can you DM us your full name, address and postcode so we can long this on our system? 2/3 @customer We will also need the barcode, SC code, batch code, the price and the store you purchased it from - Jay 3/3","@Tesco It’s okay, enough money was spent in the first place so we won’t be driving back to the Llanelli based store. Thanks for your help."
tesco-104179,1,tesco-2469591,2469591,7.907431186562599,0.7413504367344295,positive_followup_proxy,[],@tesco I’d like to make a complaint about your social media team and how they choose to converse with your potential customers. I’d like to suggest sarcasm is not be fitting a global organisation <media_or_link>,"@customer Hi there, I'm really sorry for any confusion caused. This page is a fake account and is not affiliated with Tesco. Thank you for making us aware of this we will get this page reported.",@Tesco 😂😂😂 fair play. My bad thanks for the response. Hooked by a parody account 🤦‍♂️ 😊
tesco-104179,2,tesco-752332,752332,9.981842258345193,0.7086133763210207,unclassified_followup,[],"@Tesco No Bratwurst in Oktober? That's the worst, I mean würst! <media_or_link>",@customer This is strange David! We do have them on sale. :) <media_or_link>,@Tesco Not at 2030 on Monday
tesco-104179,3,tesco-1622570,1622570,7.261426509696413,0.6954904097628944,positive_followup_proxy,[],.@customer @tesco #WhatwouldJacksay ? I think he’d of said #KolHakavod &amp; #Shakoyach to the protesters and Cancel the #PSC now! <media_or_link>,"@customer Hi there, We do not allow political campaign groups or campaigning in our community rooms. 1/2 @customer This booking was made in error and has now been cancelled. We apologise for any confusion caused. Thanks - Ashley 2/2",@Tesco @Tesco Ashley Thank you very much. Your support against hate is appreciated by all. || @Tesco @customer No more tesco shopping for me 😉👍
tesco-499299,1,tesco-982944,982944,15.578464515778819,0.8996190542189193,positive_followup_proxy,[],Oooooh 😋 @Tesco can't wait to pick up one of these this year 👌🏻 first milk free advent calendar! <media_or_link>,"@customer Hi <name_redacted>, I hope you enjoy it :)",@Tesco Thank you! 😊
tesco-499299,2,tesco-2171334,2171334,14.512987802789274,0.8504012803030612,positive_followup_proxy,[],@Tesco saw you were selling dairy free advent calendars this year. All sold out already. Please stock more for us #vegans that don't want to eat dairy pus,"@customer Hi <name_redacted>, what store/s were you looking to buy this product? I can check with the store and ask when they're expecting more. TY",@Tesco Nn4 Northampton. Thank you
tesco-499299,3,tesco-1980364,1980364,17.75153232539682,0.82,unclassified_followup,[],@Tesco can you tell me which stores in Leeds will have the Kellogg’s advent calendar in stock?,"@customer Hi <name_redacted>, I've had a look in all the Extra's and I can't locate any at all it seems that they've all gone. 1/2 @customer There is also no date for another delivery. if there are any further stores you'd like me to check I'd be happy to do so. TY - Lee 2/2",@Tesco Oh that’s a shame :( I live in Leeds so can’t really go further out!
tesco-10564,1,tesco-22224,22224,22.246268119228215,0.82,unclassified_followup,[],@Tesco what is up with the new Christmas POS. Everyone welcome? Where is the Christmas in that. <media_or_link>,@customer I do understand Adam. Can you please advise which store you saw this in? Thanks,@Tesco @customer don't want to offend no christmas believers do they.
tesco-10564,2,tesco-975367,975367,15.191470351923998,0.7399593433745706,positive_followup_proxy,[],"I love Christmas &amp; I love crisps but for the love of God @Tesco these are all the wrongs. Pudding with your dinner, no, no, no! <media_or_link>","@customer Hi <name_redacted>, you should give them a go! You never know you might end up enjoying them :P.",@Tesco Never! || @Tesco But thanks for the reply
tesco-10564,3,tesco-2455618,2455618,13.741900469733254,0.6365280308943879,positive_followup_proxy,"[""over_public_length_limit""]",@Tesco any chance you have a link to the Merry Christmas everyone cover in the new Christmas advert? :),"@customer Hi there, I'm not certain of the artist covering Shaking Steven's Merry Christmas Everyone. I've passed your question to my support team to find out for you. :) TY @customer Hi there, the singer is an independent artists who at this moment would prefer to remain anonymous while she works on her own material. If you have any other queries please don't hesitate to get in touch :) Thanks, Lawrence","@Tesco Boo, well thanks for getting back to me."
tesco-470977,1,tesco-1617753,1617753,10.404757139661756,0.7438187820594286,positive_followup_proxy,[],"@Tesco. Just bought some of your own brand tea - the one in the red packaging! I must say, it is delicious!","@customer Hi <name_redacted>, good to hear you enjoyed our tea :) Was there anything in particular you enjoyed about it? I'd like to log your feedback :) TY","@Tesco The flavour was comparable with more expensive brands - Twinings, I'm looking at you! Great value and great taste!"
tesco-470977,2,tesco-957323,957323,10.139523871855275,0.729446173837152,positive_followup_proxy,[],Okay @Tesco I see you bringing out your own lactose free range 👏🏻👏🏻👏🏻 now when can I get ice cream??,"@customer Hi <name_redacted>, would you be referring to something similar to this:<media_or_link> TY","@Tesco Thank you for trying but I'm talking about dairy icecream that's lactose free, not the free from ones. I know you have a good range of that!"
tesco-470977,3,tesco-809688,809688,8.627564918943015,0.6475152989582647,positive_followup_proxy,[],"@Tesco what have you done to your 'All Garlic Ciabatta?' Smells and tastes like marg-yuck. Please use proper salted butter, not unsalted!",@customer Hi <name_redacted>. That doesn't sound very good. I'm looking into what the reason was for the recipe change. Will be back soon with an update,@Tesco Thanks 👍
tesco-2948974,1,tesco-877552,877561,14.790714244066095,0.82,unclassified_followup,[],@Tesco No joy,"@customer Thank you for getting back in touch, and I hope you see this in place soon! Regards - Isaac 2/2",@Tesco Any update?
tesco-2948974,2,tesco-960322,960322,11.053793982538277,0.7928244326887612,positive_followup_proxy,[],"@Tesco Your Groceries app has stopped working on my iPad. Have turned iPad off &amp; on, uninstalled &amp; reinstalled app. Still no joy. Any ideas?","@customer Hi <name_redacted>, sorry for the late reply. Have you had any error messages? If so, what are they please?",@Tesco Don’t worry Danny. Seems to be working now after several days. Thanks for your suggestion.
tesco-2948974,3,tesco-2494173,2494173,11.773012043590075,0.782698018259457,positive_followup_proxy,"[""over_public_length_limit""]",@Tesco Is it no longer possible to 'search with a list of items' on your updated grocery site? That function was so useful and it seems to have gone!,"@customer Hi there, unfortunately this function is not yet available with our new website. You can go to the 'My Favourites' tab which will give you the option to view your shopping lists and favourites. 1/2 @customer We do appreciate your feedback. I can have this fully logged for you and passed on to our technical teams if you wish? Please let me know. Thanks - Murray 2/2","@Tesco Thanks Murray. It'd be great to have it back, it takes twice as long to shop without it 😩"
tesco-580199,1,tesco-992960,992960,12.380967550832311,0.843089016312599,positive_followup_proxy,[],Today is Christmas cake baking day 🙆‍♀️ #christmascake #lotsofbrandy,@customer Sounds productive! Got your recipes yet? #EveryLittleHelps <media_or_link>,"@Tesco I do, but I'll check these out as well, thank you 👌"
tesco-580199,2,tesco-782881,782895,15.31075487894429,0.82,unclassified_followup,[],"@Tesco Hi <name_redacted>, don’t you think it would be better to create a biodegradable carrier bag so that you don’t have to recycle anything?","@customer Hi <name_redacted> this does sound like a great idea, would you like me to log your feedback on to our system for further review? Thank you","@Tesco Yes please, do you get feedback if it’s logged?"
tesco-580199,3,tesco-946848,946848,9.36197352836233,0.6814003786197669,positive_followup_proxy,[],Not happy with @Tesco this morning. I think you need to invest in better vans that don’t break down so often. Not a great delivery service!,@customer I'm so sorry that one of our vans broke down. Has alternative arrangements been made for your order to get to you?,@Tesco We ended up having to collect it from store ourselves. Thank you for your reply
tesco-2902767,1,tesco-971916,971919,17.890864737433297,1.0,positive_followup_proxy,[],"@Tesco Hi, looking to go to Aberdare store tomorrow. Thanks.","@customer Hi there, it loos like the Travel desk in our Aberdare Superstore is open between 10:30 and 4 today. Thanks",@Tesco Thank you
tesco-2902767,2,tesco-1213576,1213577,11.871709926099992,0.7241213872146568,positive_followup_proxy,[],"@Tesco I recently tried your ""Creama Chili and Garlic Sausage Pasta"" - it's delicious and I'll make it again this week! <media_or_link>",@customer We're really pleased you enjoyed it🙌 Here's another spicy recipe we think you'll like🍝🌶 #EveryLittleHelps <media_or_link>,@Tesco Thank you for the suggestion - this looks yummy as well👍👍
tesco-2902767,3,tesco-2323935,2323937,9.45270998757935,0.6132502818378074,positive_followup_proxy,[],"@Tesco Not looking for a refund, more a plea to make improvements such is the gap in quality.",@customer Thank you for coming back to me Scott. Can you let me know the store you visit? I will be happy to pass over your comments. TY,@Tesco Sidcup Thanks
tesco-91710,1,tesco-1971696,1971698,16.373788087423634,0.7899999999999999,no_customer_followup,[],@Tesco It was literally every product I tried. Seemed to stop doing it once I had booked a slot though!,"@customer Hi <name_redacted>, thank you for getting back to us, I am glad you were able to place an order. Please let us know if we can help with anything else.",
tesco-91710,2,tesco-1218494,1218495,9.817590817491102,0.6716653634064109,positive_followup_proxy,[],@Tesco He usually has just the Tesco Everyday Value in tomato sauce. He has three tins a week. They keep his coat shiny!,"@customer Hi <name_redacted>, sorry again that you couldn't find any sardines. I have passed this back to my support team to have it looked into!",@Tesco Thank you - my dog will be much obliged!
tesco-91710,3,tesco-398482,398482,13.606094187634026,0.6513937724300559,no_customer_followup,[],@Tesco every single time <media_or_link>,"@customer Hi <name_redacted>, Very sorry to see that the seal has been broken on your soup. Would you like me to feed this back to the supplier? Kind Regards",
tesco-538156,1,tesco-2628208,2628208,23.503219257132283,0.8499999999999998,positive_followup_proxy,"[""private_channel_request"", ""personal_data_request"", ""over_public_length_limit""]",@Tesco didn’t realise you actually meant 4 cheese 😂😂 #illaddmyown <media_or_link>,"@customer Hi <name_redacted>, thanks for contacting us. I'm really sorry about the lack of cheese on your flatbread, I can understand your concerns. I would like to refund you for the item and also feed this back to our suppliers. 1/2 @customer So I can do this can you please DM me your full name, address, email, barcode, supplier code and date code? Can I pass over details to the supplier? Lastly would you prefer a refund via Post or Email? Thanks",@Tesco Haha very kind but don’t worry thanks 😂 just more cheese in future please 😂
tesco-538156,2,tesco-46620,46620,18.74542351156458,0.8340060368461397,positive_followup_proxy,[],So excited to make my vegan mac n cheese later 🧀🧀🧀,@customer Perfect dish for #WorldVeganDay Here's a recipe you could try #EveryLittleHelps <media_or_link>,@Tesco Amazing thank you!💛
tesco-538156,3,tesco-2559134,2559134,18.10394339014741,0.8116255410592719,positive_followup_proxy,[],"I found out in May that I can no longer eat wheat, gluten, dairy or egg. Just found these in @Tesco Taking the guess work out of a quick, comforting meal! #ThankYou! <media_or_link>","@customer Hi <name_redacted>, we are really glad you like our Free From Tikka Masala. Please have a lovely evening. Thanks",@Tesco I honestly thought that finding something free from all four ingredients would be next to impossible! Very glad to be proved wrong! 😄 Thanks Mark.
tesco-2850028,1,tesco-1287714,1287718,19.962665944156463,0.5899999999999999,private_handoff_without_outcome,"[""private_channel_request"", ""personal_data_request"", ""over_public_length_limit""]",@customer @Tesco Every single slice of bread has this black stuff inside it.,"@customer I'm sorry to see the bread you purchased was not of the quality you would expect Haris. I understand how concerning this must be. 1/4 <media_or_link> @customer I would like to issue a refund for you and pass your comments to our supplier. Can you DM some information? 2/4 @customer Your full name, address, barcode, price paid, date code, store visited and clear copy of your receipt? 3/4 @customer Also would it be ok to pass your details to our supplier? TY - Jayne 4/4",@Tesco Yes it would be fine to pass the details on to the supplier I will dm you the details now.
tesco-2850028,2,tesco-398482,398482,13.606094187634026,0.528893149094939,no_customer_followup,[],@Tesco every single time <media_or_link>,"@customer Hi <name_redacted>, Very sorry to see that the seal has been broken on your soup. Would you like me to feed this back to the supplier? Kind Regards",
tesco-2850028,3,tesco-1435901,1435903,12.68590452453026,0.521094814651239,unclassified_followup,[],@Tesco But a baguette IS a loaf of bread. It doesn’t have to be square to be a loaf.,"@customer Hi <name_redacted>, I'm sorry baguettes are not included to redeem this coupon. TY",@Tesco The coupon says loaf. A baguette IS a loaf. Why the anti-French stance?
tesco-2825173,1,tesco-1221079,1221087,16.768546471344486,0.7611288239185826,unclassified_followup,[],"@Tesco NO IT DOESNT-what an idiot!! I live over 90 minutes away from stourport,am housebound &amp; petrol outweighs the milk price","@customer Hi <name_redacted>, if you speak to your customer service desk they may be able to order some in for you :).",@Tesco Why should I be even more inconvenience because the inconsiderate manager &amp; selfish Tesco’s. Put it back on the shelves
tesco-2825173,2,tesco-1074412,1074412,16.766604294990803,0.7610406680127355,unclassified_followup,[],@Tesco any reason why your petrol pumps pre set £££ doesn't work?? Absolute joke!,"@customer Hi <name_redacted>, I'm sorry to hear one of our petrol pumps are faulty! Can you tell me which store this was?","@Tesco The station on A470, Cardiff. I selected to pre set £30 and I get charged £30.13 ?? Didn't realise there was a 'handling fee'"
tesco-2825173,3,tesco-1864333,1864333,18.065546428410293,0.7399999999999999,no_customer_followup,"[""over_public_length_limit""]",@Tesco please fix the out of order petrol pumps...it’s been at least two weeks #hatfield,"@customer Hi there, I have had some difficulties getting through to the store to run your enquiry past them! 1/2 @customer As soon as I get them I will get back to you! TY, Mike 2/2 @customer Hi there, I have called the store and confirm that the petrol pump will be up and running within the next few days! :) Thanks, Mike.",
tesco-2951559,1,tesco-1972977,1972977,18.85673715700822,1.0,positive_followup_proxy,[],"Bought an @customer toothbrush for my daughter from @Tesco for £35;next day it's £15, thanks for the heads up 🙁","@customer HI Paul, what I can suggest is if you can return to store with your receipt for a refund and then purchase the product again at £15. James.","@Tesco Thanks, but it's already been used"
tesco-2951559,2,tesco-2533326,2533326,13.982406468612798,0.788035908269594,positive_followup_proxy,[],@Tesco my 11 year old daughter was inspired by the Halloween cake in your magazine and made her own <media_or_link>,@customer It's amazing! We love it! Will your daughter be making any more Halloween treats?,@Tesco Thank you I’ll pass that on. No more treats for now back to school 😀
tesco-2951559,3,tesco-1063919,1063919,16.56806445438348,0.7504752730800622,positive_followup_proxy,"[""private_channel_request"", ""personal_data_request"", ""over_public_length_limit""]",@Tesco This is your Free from bread. This is the second loaf to do this. Our 9 year old wasn't very impressed with her sandwich! <media_or_link>,"@customer Hi <name_redacted> Dresserman, I am very sorry about this. I'd like to feed this back to our supplier. 1/4 @customer Please could we have a picture of the date code and SC code that is usually near the Tesco address? 2/4 @customer Please could you DM us with your name, address, email address, the store you purchased them from and price paid? 3/4 @customer Are you happy for us to attach your details to the report we send to our supplier - Allyn 4/4","@Tesco Thank you for the reply, I will DM you all the details now."
tesco-2852985,1,tesco-2162791,2162791,17.313959706664235,0.7635142399682124,no_customer_followup,[],@Tesco are the self service checkouts also supposed to be self cleaning? <media_or_link>,@customer Hi there. What store did you see this in? I'll call the store and ask them to give them a clean. TY- Charlotte,
tesco-2852985,2,tesco-2104614,2104614,17.891861600408596,0.69,private_handoff_without_outcome,"[""private_channel_request""]","@Tesco your new software on self service tills is terrible. Locks up scanning small club card,slow to scan barcodes etc",@customer I'm really sorry for the inconvenience caused JP. Can you send me a DM to tell me more about the changes you don't like? I'll pass it on :) <media_or_link>,@Tesco Just what I said in the tweet. Seems like it wasn't properly tested.
tesco-2852985,3,tesco-1388110,1388110,14.848048792097334,0.6804993399480445,unclassified_followup,[],Why are @Tesco still giving these out from self service checkouts <media_or_link>,"@customer Hi there. I'm very sorry about that. Can you let me know what store you received this from? 1/2 @customer If it helps, you are able to use these round pounds in our store until the 22nd of October. TY- Charlotte 2/2",@Tesco Invernesss golden mile retail park
tesco-591623,1,tesco-1739151,1739152,17.61547018127021,0.82,unclassified_followup,[],"@Tesco Watching A Muppet Christmas Carol, drinking baileys and wrapping presents 🎁😍",@customer A tradition of yours? ☺️This countdown checklist should help up excitement levels ✅ #EveryLittleHelps <media_or_link> <media_or_link>,@Tesco Oh yes my fave tradition! Aargh that check list has got me all giddy 😝
tesco-591623,2,tesco-1228782,1228808,11.666784613306962,0.7230887330548603,positive_followup_proxy,[],@Tesco I'm bread over heels in love with Sainsburys now. You will have to show me some serious bread love to get my custom back now,"@customer HI Eddie, I'm sure we could stretch to a flour shower. It's the yeast we could do! TY","@Tesco Thanks for the Cholla back Martin. Pitta I've already found some new breadrin to hang out with. Can you throw in a Flan nel? || @Tesco Hi guys. Just to let you know there is a full compliment of bread at the store today. Good job! || @Tesco I like to think that I played a part in preventing you from going out of business because of it. You can send me some bread if you like👍 || @Tesco I mean, I don't want to blow my own crumpet here but.......i'm a pretty good bread ambassador. I'm like kofee a naan."
tesco-591623,3,tesco-2487628,2487628,11.591265534803208,0.7195733205375763,positive_followup_proxy,[],Although I'm sure daddy will love his #dachshund socks from @Tesco #NewtonAbbot I do wish they did more boyish ones! #sausagedog #doxie #newsocks <media_or_link>,@customer You're very adorable Alfie and generous buying daddy some socks 😇 I can certainly feed your suggestion back about getting more types! If you're looking for a gift for mummy...we've got just the thing 🤩 <media_or_link> <media_or_link>,@Tesco Thank you! I don't have a mummy; I have two daddies :-) they'll like the jumper anyway so I will see if my TV acting wages can stretch to getting them matching ones!
tesco-569680,1,tesco-1435060,1435060,16.270822995002412,0.746330329902369,no_customer_followup,[],Do you any Leftover pumpkin? @Tesco have the perfect recipe...#EatWell #LiveWell <media_or_link>,"@customer Hi there, which store would you like us to check for you? TY",
tesco-569680,2,tesco-48564,48564,15.61282347811118,0.7449351766159822,unclassified_followup,[],This chunky #minestrone soup with #gnocchi recipe is the perfect #Winter warmer @Tesco <media_or_link> <media_or_link>,@customer Thanks for sharing! It's perfect now the temperature is dropping ☃ Any other favourite warming recipes?,"@Tesco Ooo toad in the hole with onion gravy, classic Shepherd's Pie, Sunday roast with proper Yorkshire puds. It goes on &amp; on! What about you?"
tesco-569680,3,tesco-398530,398530,13.583542925661451,0.7281120447294366,positive_followup_proxy,"[""private_channel_request"", ""over_public_length_limit""]",@Tesco can someone please tell me why there is a slug in my cauliflower... gross 🧐🤢 <media_or_link>,"@customer Hi <name_redacted>, I'm sorry to see that there is a slug in your cauliflower and can imagine how off-putting this must be. We encourage our suppliers to use minimal pesticides but this should have been removed during the cleaning process. 1/3 @customer I'd like to report this to our supplier and reimburse the cauliflower for you via a Moneycard. Could you please DM the barcode, supplier code, date code, batch code, price, which store it’s from, your name, address &amp; email? 2/3 <media_or_link> @customer Would you prefer the refund by post or email? Lastly, can I also ask for your permission to forward your details to our supplier? They might wish to contact you. TY, Andrea 3/3",@Tesco Email thanks! And yeah that’s fine
tesco-83761,1,tesco-2529554,2529554,15.443507880757807,0.9146186180778608,positive_followup_proxy,[],@Tesco is your everyday value gravy vegetarian please ? It doesn't say on the container,"@customer Sorry Hazel they are not vegetarian, we do sell Tesco Vegetable Gravy Granules and Tesco Onion Gravy Granules",@Tesco Thank you
tesco-83761,2,tesco-2348095,2348095,14.309399756148089,0.8606712280363966,positive_followup_proxy,[],@Tesco check out this sharp piece of plastic in my soup! #Dangerous #Recall <media_or_link>,"@customer Hi <name_redacted>, I'm so sorry you found this in your soup. Can you check the seal on the tub &amp; lid is still attached? As the piece of plastic looks like it's part of the seal.","@Tesco Thanks for replying. However, this is a completely different plastic. It's solid grey not transparent. See pic <media_or_link>"
